popularity
48
73
68
48
87
80
54
58
63
54
51
68
52
50
52
48
69
58
67
64
72
69
72
69
67
69
54
69
62
61
57
67
59
61
51
57
77
70
73
63
70
57
60
59
64
56
66
57
73
69
64
68
70
60
78
79
82
78
85
52
53
50
73
68
45
47
67
57
74
48
80
67
76
60
80
52
69
47
53
78
60
46
48
54
74
75
64
57
64
55
60
66
79
58
69
70
57
79
67
60
52
54
47
52
67
61
54
80
50
74
50
68
68
71
76
75
80
82
79
67
74
70
68
69
69
68
70
70
81
58
65
65
69
66
67
70
59
75
55
69
55
58
55
57
58
57
69
59
56
70
55
56
56
76
64
65
59
62
60
59
59
63
57
56
59
69
72
56
51
73
65
84
63
74
60
81
84
63
74
55
63
66
74
60
78
65
65
54
61
78
52
76
0
72
51
64
81
79
60
73
56
62
57
69
56
70
72
53
77
76
51
69
65
73
64
77
54
75
53
55
50
67
68
55
52
63
61
71
70
68
57
71
71
69
66
80
47
65
73
63
65
80
64
54
52
52
75
47
40
55
59
65
71
71
69
76
66
61
64
67
64
66
70
74
61
63
67
55
61
58
68
62
60
60
62
71
56
76
61
64
72
65
85
78
66
59
59
68
58
63
52
65
63
61
67
79
76
79
72
68
63
72
65
68
85
76
85
63
68
79
75
71
76
0
0
51
33
74
65
85
85
77
51
68
75
64
76
67
74
82
58
76
76
71
54
45
56
61
75
72
76
70
74
79
67
89
81
74
64
75
65
58
55
64
69
64
78
76
71
65
68
67
71
51
65
66
63
57
71
52
65
56
73
46
63
61
73
77
67
63
78
59
58
61
62
77
54
60
74
62
56
56
56
55
67
70
83
81
71
71
70
59
74
64
82
56
70
64
79
60
56
74
57
75
69
74
69
62
70
59
57
62
57
59
62
72
60
76
79
53
55
49
50
53
48
71
58
70
48
61
76
73
78
78
73
67
62
67
80
70
64
65
59
67
69
60
66
64
64
72
69
64
65
60
56
70
69
67
83
84
82
71
72
88
68
85
73
75
62
67
76
61
65
76
77
72
82
71
72
74
74
67
73
76
72
74
57
66
72
81
69
56
53
56
53
67
49
69
54
59
49
56
63
75
83
81
78
80
64
64
63
57
64
56
60
62
73
64
64
81
57
66
84
79
62
56
54
64
60
55
56
82
83
64
68
76
64
51
53
75
65
69
73
68
61
80
81
75
55
76
66
67
72
65
63
52
65
70
78
74
66
66
69
61
80
68
80
62
75
74
74
70
49
78
75
58
62
56
76
57
75
83
70
64
75
61
69
64
80
74
76
55
67
48
65
59
52
47
79
71
80
30
53
75
81
66
51
72
77
63
72
71
75
66
73
57
57
72
68
83
72
66
69
49
61
80
85
83
77
63
65
77
77
72
77
61
54
68
65
76
75
68
71
68
75
76
81
63
59
64
60
76
82
81
55
71
80
64
75
73
52
79
72
73
63
66
65
60
69
59
66
64
59
60
68
61
60
77
81
73
78
70
65
89
66
72
63
80
77
67
60
58
70
63
71
71
62
70
64
49
56
76
73
75
72
61
73
75
80
71
79
63
60
46
78
72
70
53
58
64
71
56
67
53
52
59
52
73
52
78
69
59
68
52
70
70
66
85
67
66
71
75
66
75
63
63
71
64
68
66
66
67
60
70
73
72
73
74
74
61
70
65
66
59
65
64
76
67
82
52
52
67
50
55
55
75
55
51
77
73
76
82
48
64
73
65
80
58
52
72
62
70
65
61
75
68
65
73
72
63
64
0
25
57
63
61
57
62
63
53
57
59
60
70
74
65
80
65
55
59
59
66
57
76
62
69
64
55
56
72
58
56
67
48
60
76
51
52
47
49
51
69
61
48
59
55
58
76
63
82
79
68
70
68
78
78
74
56
72
73
64
80
69
73
81
75
83
79
83
74
51
52
68
53
70
67
66
56
55
63
73
74
79
75
61
65
63
77
67
67
72
67
55
80
60
64
66
75
67
61
67
63
78
62
61
63
58
72
62
75
60
63
75
68
74
51
68
54
53
64
43
63
67
59
55
62
61
64
59
60
68
56
69
65
60
59
67
55
62
54
54
56
53
51
52
53
55
63
51
53
62
53
52
50
67
87
78
84
63
83
66
65
61
75
80
80
74
67
69
39
68
72
74
75
67
59
51
65
65
76
43
71
63
74
75
72
69
71
57
58
56
61
62
61
64
79
74
90
82
68
63
80
71
63
78
55
70
78
71
76
68
71
66
62
70
49
61
64
51
63
61
72
55
58
69
69
76
67
73
66
60
79
65
75
53
65
65
72
74
79
69
70
78
74
59
51
49
81
75
67
71
72
70
54
52
71
82
69
90
75
69
62
74
53
66
68
63
59
65
59
56
62
69
60
50
59
49
84
63
60
68
64
60
47
57
47
74
50
69
59
56
55
56
54
68
56
84
67
50
71
73
80
54
71
75
85
74
81
82
61
1
65
86
62
76
56
75
67
76
56
60
61
53
76
77
80
78
54
67
47
72
53
46
49
69
63
78
72
59
69
63
61
81
74
63
60
0
69
63
64
75
70
66
64
70
80
74
68
63
83
82
64
49
71
57
53
2
58
60
64
69
66
59
55
61
44
56
71
70
77
65
75
59
66
68
77
67
64
65
61
63
68
71
66
67
63
63
54
47
65
52
76
64
63
56
65
62
42
57
59
86
57
85
56
55
80
77
65
59
74
60
71
55
64
80
79
74
71
55
68
73
59
56
57
57
67
52
55
81
79
66
65
50
64
75
73
64
56
47
90
75
0
68
69
64
57
63
73
68
66
64
72
65
72
82
80
72
63
67
70
66
54
68
72
81
73
74
73
64
61
59
75
76
62
54
53
61
57
51
74
51
51
66
52
52
70
59
61
62
66
70
64
67
52
62
61
62
69
65
72
64
49
86
75
64
70
77
66
52
74
62
62
53
78
74
54
55
75
74
64
59
50
54
61
69
56
49
88
81
51
55
55
47
45
48
63
45
59
72
67
70
79
82
82
65
70
63
11
72
75
63
62
74
81
65
67
75
63
80
83
67
71
71
74
48
74
80
60
79
66
72
55
59
64
61
62
54
64
63
57
83
87
59
80
68
55
63
49
71
61
82
56
73
34
73
67
67
70
68
73
76
63
50
79
22
69
70
70
61
75
66
59
73
83
85
76
74
66
79
56
51
55
66
72
62
61
58
79
72
70
65
59
52
77
53
54
73
51
70
53
70
58
56
85
61
69
60
79
52
53
67
53
73
43
56
60
73
85
60
52
62
65
63
54
69
77
74
69
71
67
83
69
70
49
65
79
56
75
68
60
68
72
66
83
75
87
56
0
62
66
80
84
57
58
56
72
70
75
57
67
64
79
79
57
62
56
46
58
63
59
53
63
67
63
59
75
70
65
77
68
73
60
69
75
73
61
66
55
66
70
83
77
71
64
69
52
68
83
85
85
64
44
57
57
56
77
65
44
13
41
74
72
79
72
70
51
53
66
68
64
65
72
73
58
76
57
51
53
59
49
58
58
52
67
73
84
69
72
75
57
60
45
47
62
38
65
58
53
79
82
51
56
58
51
77
67
63
63
68
76
49
60
78
77
74
54
68
55
52
63
69
54
61
37
23
70
58
20
64
61
63
83
69
81
71
62
72
57
58
56
19
64
79
79
60
59
74
65
68
68
66
77
59
63
74
82
72
67
81
65
58
73
74
74
66
60
62
72
61
74
70
56
56
75
90
62
66
65
64
59
61
64
56
80
52
65
77
68
73
48
59
61
52
58
71
60
63
66
66
63
59
76
55
58
59
76
60
84
58
58
67
57
57
44
76
82
74
49
66
44
79
75
63
74
52
50
76
80
64
76
68
68
66
75
68
67
60
58
65
66
55
61
84
35
73
74
49
65
62
80
57
62
56
49
80
57
48
75
60
56
0
64
78
45
61
73
63
71
80
69
83
66
53
12
64
47
66
45
63
55
54
15
62
68
72
51
53
46
62
50
63
67
46
77
68
66
66
62
61
56
50
68
79
56
64
75
61
72
70
57
69
66
78
70
58
48
65
73
74
58
52
61
65
50
66
75
74
64
76
57
57
67
67
66
64
59
69
73
58
67
66
61
61
73
42
70
17
61
88
81
82
81
85
69
72
86
38
67
62
69
65
72
71
67
65
82
67
70
63
64
54
60
68
67
64
77
68
68
76
69
58
49
58
63
43
58
57
73
68
75
70
64
54
54
66
76
54
68
75
59
56
55
53
69
74
85
47
56
51
48
40
66
42
64
69
72
61
63
78
62
58
59
63
57
76
69
60
63
62
52
49
69
83
64
62
61
65
75
64
54
48
76
74
68
72
69
72
68
54
44
80
63
51
63
85
63
63
50
52
68
60
68
66
1
73
83
60
63
68
68
67
84
72
81
84
69
80
60
43
54
67
64
60
60
68
55
71
81
73
56
66
69
52
67
77
68
78
43
65
64
55
48
67
74
74
47
57
70
59
58
77
58
78
78
63
50
56
62
73
60
77
65
72
55
66
62
62
69
12
60
71
67
74
69
69
17
48
77
78
67
44
81
71
79
76
69
65
56
57
72
77
60
61
50
65
62
56
63
66
10
62
71
15
66
12
75
74
81
61
59
58
55
18
62
50
71
64
65
58
62
60
64
61
64
61
58
60
47
59
59
75
71
57
73
69
60
65
60
72
52
63
64
61
71
76
56
64
73
59
88
68
61
56
56
50
67
50
64
74
73
64
74
77
71
68
78
75
61
67
81
67
58
57
63
75
78
74
78
78
63
65
73
57
57
67
56
0
62
62
70
68
73
76
79
61
61
64
82
58
50
64
57
56
61
49
74
73
82
60
49
79
64
55
79
74
82
56
65
49
37
61
83
69
67
71
64
72
59
61
63
44
52
66
16
50
48
52
42
63
88
67
60
45
55
51
63
54
58
57
65
54
70
47
79
64
65
71
52
62
76
39
0
74
57
73
71
52
40
49
59
60
66
34
67
45
50
58
65
67
59
63
62
56
51
46
51
28
64
68
80
25
25
70
62
60
27
37
75
58
51
57
61
52
57
66
67
85
77
35
62
29
63
12
57
62
1
71
54
30
64
56
56
71
72
53
55
66
66
53
62
83
84
78
68
66
81
66
60
62
67
36
61
55
75
69
63
62
81
60
63
58
54
50
62
56
65
74
56
79
59
59
58
59
75
68
52
72
54
56
55
68
70
69
58
63
61
66
47
67
75
55
66
60
73
65
68
67
80
71
70
71
57
68
52
46
52
77
63
68
64
70
61
63
41
74
58
51
62
66
66
63
67
62
54
60
73
80
63
72
69
56
63
51
55
71
52
68
63
84
57
61
45
46
70
71
66
65
66
69
46
62
52
53
45
70
67
74
46
56
56
60
62
52
56
81
53
58
55
75
54
68
75
66
51
70
60
57
63
41
54
46
52
64
79
76
63
69
62
74
83
72
49
59
60
59
64
64
74
50
58
65
45
32
81
59
66
61
66
82
78
58
39
67
77
59
50
62
74
69
65
58
75
54
21
66
77
72
20
8
55
54
65
88
57
67
50
47
42
18
71
61
48
53
18
67
80
26
32
67
60
68
80
62
79
57
22
59
46
21
71
65
83
59
61
19
18
39
54
58
75
55
50
80
88
66
62
61
71
57
61
51
63
50
64
71
73
62
56
64
71
45
69
70
66
61
64
59
62
41
46
78
65
53
65
56
53
62
53
42
52
80
55
82
51
64
49
59
52
61
61
74
63
65
65
59
45
52
59
51
57
61
79
72
55
60
50
59
37
78
51
46
67
62
56
44
66
35
70
81
41
49
49
62
51
80
74
66
77
40
60
60
66
74
73
58
48
20
63
53
65
68
67
60
55
54
50
60
50
50
51
66
73
33
20
14
56
18
18
21
58
51
73
77
69
50
19
59
19
0
58
9
25
71
65
48
61
51
77
9
76
70
52
60
14
61
47
61
85
68
60
81
33
67
55
61
55
20
68
57
78
83
65
65
78
66
57
59
75
43
65
47
72
55
63
49
72
53
84
53
54
60
67
48
72
75
75
61
78
50
68
44
33
62
85
62
44
51
37
78
67
64
41
71
55
54
70
55
53
68
63
74
58
64
62
45
48
48
82
38
55
70
60
52
40
59
71
57
58
61
66
50
65
67
66
64
60
56
67
57
71
63
55
82
74
73
63
50
75
79
62
43
63
43
66
62
79
35
57
76
68
67
50
53
55
46
80
75
63
56
75
25
55
47
81
64
54
64
48
51
71
47
63
43
78
64
54
49
59
75
63
71
63
70
81
47
78
48
55
63
65
69
83
72
67
76
56
71
52
66
69
61
70
55
52
58
85
54
76
63
32
29
56
62
49
75
66
61
77
63
60
62
69
16
47
59
67
78
61
63
18
54
28
35
1
71
51
75
79
72
58
32
43
58
70
37
73
59
41
70
54
60
15
88
54
68
59
61
40
32
58
63
33
70
48
58
72
77
69
71
0
66
43
70
78
65
55
73
65
43
52
67
48
76
75
48
56
57
59
64
64
36
78
60
63
64
78
56
59
56
42
68
78
62
83
92
64
72
66
59
67
65
65
70
23
32
37
66
66
69
57
83
60
66
69
43
0
68
57
46
56
60
73
61
57
64
50
61
59
65
68
69
65
66
47
55
60
73
66
52
57
52
48
52
68
78
60
40
67
65
88
64
16
49
65
19
75
33
14
57
40
8
37
52
64
52
48
73
52
56
51
50
41
78
50
79
76
65
59
11
64
65
80
72
47
52
74
33
59
45
85
49
72
51
62
72
78
65
52
52
28
40
38
57
63
59
61
52
75
70
83
82
71
45
59
47
51
65
52
53
64
62
80
81
61
59
61
74
60
63
46
52
54
48
65
58
51
64
71
51
51
57
69
49
61
57
69
57
61
52
54
83
62
47
51
69
62
66
65
61
65
32
67
54
71
62
52
37
54
0
55
69
70
57
44
57
76
72
77
61
65
35
70
37
42
56
57
49
78
62
65
76
67
60
59
58
65
60
61
58
30
46
62
67
86
70
67
53
62
44
43
62
75
49
57
59
52
52
68
65
79
59
60
58
51
53
60
48
65
51
45
70
61
62
71
64
78
73
47
73
40
76
40
67
78
67
57
43
56
63
68
58
51
55
58
64
55
66
66
78
20
57
22
59
3
28
37
7
78
25
55
58
66
9
21
10
72
41
87
63
69
9
33
53
57
51
43
70
75
44
26
53
68
53
62
56
33
62
52
46
59
61
66
49
38
61
78
72
69
46
76
80
70
45
34
42
67
48
59
58
59
49
80
47
0
48
28
37
49
39
43
74
54
68
72
77
74
72
37
49
0
47
67
78
65
59
70
52
46
75
69
61
49
48
71
60
68
71
69
59
74
45
59
36
53
82
45
76
68
46
59
41
77
79
66
46
68
65
50
75
0
62
0
56
76
65
62
69
69
45
33
39
69
62
59
67
72
59
46
68
48
57
55
61
63
52
41
55
54
75
78
68
59
75
57
54
58
66
50
73
68
67
63
72
57
42
42
54
50
46
53
56
65
57
55
24
36
58
54
42
40
16
64
57
48
80
78
61
22
43
49
13
78
64
50
59
38
21
65
69
69
58
50
61
50
53
16
69
72
69
49
57
54
58
51
73
71
42
71
62
44
69
66
85
69
55
71
65
49
61
46
52
45
62
72
39
46
69
42
50
84
74
54
53
46
54
55
52
57
62
44
42
74
62
44
42
79
66
75
35
65
44
62
66
62
78
55
74
67
43
37
43
56
62
78
80
44
55
50
70
55
45
67
43
47
45
57
60
59
36
48
54
52
52
38
58
0
50
42
66
74
73
70
80
64
43
67
71
42
66
74
53
60
53
59
71
54
72
44
69
74
32
55
52
67
76
70
61
60
62
63
58
68
78
41
67
61
65
68
78
53
52
65
65
67
58
65
52
77
38
51
53
65
41
47
59
50
57
49
48
72
42
40
45
78
85
62
40
50
42
65
15
40
45
63
16
31
55
60
29
45
66
60
67
76
38
58
63
60
44
40
52
46
51
46
40
85
81
70
68
23
41
42
65
76
38
40
68
46
4
54
71
59
79
79
75
39
79
55
44
49
45
9
53
41
58
71
64
48
37
68
73
43
46
64
65
70
56
62
80
81
68
66
50
71
48
70
66
45
55
52
35
77
82
68
40
53
49
43
40
42
82
68
64
64
75
71
53
50
65
53
38
58
78
50
53
47
61
17
37
60
59
48
55
48
46
42
64
82
72
38
38
36
47
45
58
59
46
62
77
71
84
56
64
55
60
42
46
81
39
39
34
41
43
39
45
71
46
57
68
67
51
70
62
62
34
52
31
63
53
0
51
58
69
63
65
46
49
45
55
71
43
51
55
61
43
34
33
70
0
55
39
40
64
38
33
18
46
41
37
50
53
54
30
35
37
72
74
74
69
65
47
52
64
70
41
68
72
58
56
32
39
72
45
58
51
66
51
70
47
57
47
19
49
62
65
66
57
61
61
74
73
66
43
49
58
53
49
35
48
54
41
48
67
69
65
61
48
68
39
55
71
70
52
60
41
59
52
52
72
73
38
73
29
62
41
55
41
65
62
65
53
52
72
54
53
70
40
73
41
42
45
53
37
45
40
62
13
26
65
47
55
56
79
39
47
59
61
51
77
60
43
44
49
50
42
25
60
73
56
60
34
63
55
48
64
60
62
40
57
65
61
62
60
63
63
7
64
64
54
71
66
80
57
55
14
42
71
57
66
54
60
61
53
54
40
65
65
77
49
82
57
67
47
43
53
64
52
45
0
69
62
52
45
38
65
73
63
77
53
41
49
23
68
17
37
19
55
43
70
8
22
64
35
39
47
50
55
19
73
70
15
59
52
7
70
50
63
77
82
16
40
16
72
7
67
31
10
61
58
45
42
39
67
55
44
66
67
30
78
41
70
57
79
48
61
32
43
45
36
36
75
36
42
39
61
61
48
73
63
34
51
46
44
46
66
46
40
66
58
57
43
45
20
39
42
41
44
71
62
65
62
70
67
42
68
48
42
59
47
31
51
39
60
59
73
72
65
46
77
67
37
31
53
52
57
53
66
80
45
64
39
60
73
51
59
77
69
63
43
70
61
37
42
55
47
53
52
69
56
53
48
76
0
44
53
47
51
54
61
47
41
72
43
34
53
49
36
61
49
55
40
68
79
3
57
40
40
54
37
50
58
59
66
80
72
36
59
46
65
66
43
48
32
64
0
49
44
74
45
41
61
57
57
62
71
47
47
41
39
45
25
51
40
48
50
47
41
44
38
36
45
70
42
40
36
49
55
0
50
64
72
70
77
71
68
50
44
49
68
53
69
41
63
70
66
72
55
67
65
62
52
75
58
60
62
62
57
57
76
71
38
37
51
66
83
66
66
55
47
73
69
68
56
69
80
59
47
40
46
48
57
65
6
20
75
51
0
74
41
41
52
68
59
47
51
25
65
32
62
58
42
45
44
59
51
29
33
47
43
1
72
53
44
53
60
55
61
34
62
33
36
61
44
41
33
77
77
62
56
48
75
65
65
42
56
57
49
56
49
59
52
61
64
62
74
73
57
56
48
34
43
81
74
67
51
58
80
55
55
60
34
57
43
45
52
49
52
38
42
45
60
63
47
64
55
32
53
79
54
42
40
83
66
35
74
68
41
34
31
37
65
8
61
46
43
74
39
71
42
49
40
43
70
56
70
33
47
62
45
48
44
66
75
35
64
39
57
39
41
73
67
65
71
68
56
46
76
60
63
57
35
51
51
49
65
74
49
71
66
59
72
56
55
63
34
45
0
46
0
66
47
56
45
61
47
49
76
47
70
57
67
0
57
51
56
45
70
63
72
44
72
64
54
70
69
65
63
66
70
57
50
76
71
64
68
60
50
58
40
67
0
57
32
34
60
61
55
37
58
67
64
55
39
53
50
53
54
53
52
43
37
44
47
38
53
36
45
59
43
34
49
43
35
0
62
82
57
31
19
41
39
42
27
53
36
43
51
63
67
68
47
28
66
36
56
36
61
53
49
45
48
40
57
64
35
64
57
57
62
62
58
58
65
71
55
47
56
64
44
31
52
45
46
52
48
38
60
44
35
52
38
29
52
63
53
64
37
37
41
37
42
52
45
44
30
30
53
65
57
33
37
59
45
41
25
48
50
49
46
43
36
56
33
71
54
69
53
73
55
47
38
69
47
79
71
54
56
61
59
54
68
42
53
70
79
67
68
62
49
50
65
45
68
66
56
46
42
58
35
50
62
43
56
36
45
49
58
77
74
0
70
44
57
24
50
84
44
77
62
27
63
56
55
42
62
38
47
55
34
57
54
60
65
45
27
54
45
61
63
70
36
57
47
38
68
76
67
51
61
47
66
42
70
71
49
71
56
31
11
54
53
49
78
60
54
66
51
50
3
44
51
53
63
48
72
50
36
26
35
47
33
66
33
44
33
33
73
66
59
47
48
51
64
65
23
42
70
67
53
42
36
39
51
42
53
54
33
53
73
34
35
38
42
32
56
38
51
42
50
36
50
65
66
72
59
43
48
63
58
37
60
75
63
66
43
42
74
66
46
69
59
60
45
51
48
50
53
37
68
0
68
68
33
68
43
38
31
43
45
78
53
38
36
59
47
52
55
49
59
58
61
61
58
47
56
30
61
59
61
44
57
70
55
34
40
30
60
72
81
33
70
56
48
53
63
76
54
58
63
52
47
71
69
39
69
53
59
30
40
26
69
47
55
57
57
47
58
48
57
57
49
69
67
75
71
42
53
42
60
59
67
57
68
74
69
59
47
68
60
48
61
51
51
39
0
68
53
63
45
36
29
75
67
53
33
65
50
40
41
71
72
65
72
61
47
54
37
52
38
60
75
61
68
56
43
40
47
24
52
51
52
66
25
51
69
77
71
60
47
47
52
69
56
53
65
56
61
51
44
39
58
51
51
48
61
32
36
62
61
49
35
71
86
43
66
44
27
46
49
41
33
74
40
55
40
49
65
68
47
45
62
65
54
18
67
47
39
45
51
72
44
58
62
51
64
75
51
46
61
40
66
84
70
42
64
20
45
41
51
39
54
41
66
50
66
38
48
57
18
54
67
64
65
41
41
78
53
32
50
75
64
56
24
48
37
41
27
48
59
60
77
37
42
48
54
45
55
59
43
41
74
76
79
82
51
41
44
66
63
54
58
77
7
76
51
25
49
48
58
24
45
31
30
69
67
67
49
67
71
48
59
35
47
54
76
61
45
38
67
40
38
80
72
45
55
71
51
31
57
44
57
60
72
40
61
49
43
23
51
66
50
68
67
64
64
46
47
43
58
14
62
65
71
52
39
45
34
47
62
47
63
53
43
65
57
54
60
63
41
48
43
61
59
57
32
69
77
45
46
77
59
45
58
58
42
70
58
54
60
54
56
43
43
38
53
63
74
82
64
67
48
56
75
79
74
64
67
38
57
29
44
51
58
65
48
69
46
56
55
30
5
58
52
67
59
48
65
45
49
75
71
70
72
48
54
44
47
57
51
71
63
55
35
56
64
49
36
70
59
43
54
50
67
48
60
69
56
43
70
41
56
72
46
50
48
56
0
56
63
72
63
62
46
41
39
0
61
54
50
42
66
48
67
45
72
27
63
0
42
45
30
50
61
42
46
59
17
52
39
45
58
74
52
10
47
26
59
37
57
73
61
71
66
65
38
44
66
81
48
54
44
34
68
64
68
58
42
61
67
35
47
33
67
41
63
55
61
54
49
40
52
59
47
79
70
55
53
67
44
51
56
76
48
62
80
73
64
57
37
40
4
45
56
67
49
69
47
55
64
36
78
71
59
39
65
62
64
46
60
68
76
39
64
56
44
49
58
62
28
58
57
52
57
45
66
42
46
53
57
49
50
65
62
53
64
50
25
53
44
57
66
59
45
40
46
46
39
56
0
40
41
46
69
67
85
57
44
67
29
60
63
60
63
52
54
50
51
49
65
40
26
35
58
42
44
55
27
36
62
67
65
59
60
43
27
43
71
62
59
41
59
60
64
67
59
49
70
62
63
75
63
80
74
50
73
56
53
71
76
44
27
28
58
43
33
76
57
54
49
64
62
82
61
60
50
55
42
33
55
44
59
79
53
51
45
49
45
70
48
48
49
0
55
42
60
54
55
54
38
62
48
57
59
50
54
65
79
0
56
29
0
35
70
76
49
33
3
62
0
32
46
54
44
26
58
73
69
80
66
44
67
43
42
62
54
78
57
54
31
63
62
60
59
38
53
78
54
64
70
49
39
45
41
30
74
81
61
63
68
76
79
79
53
56
70
60
61
63
65
62
35
53
66
41
69
58
27
64
55
71
49
53
56
56
63
73
52
46
53
43
72
80
38
40
31
49
36
53
73
37
67
52
64
58
68
69
41
36
55
59
67
76
67
63
47
59
59
66
45
53
72
52
60
55
45
52
56
72
62
53
58
44
0
61
46
47
73
61
50
74
66
63
66
61
58
55
40
49
38
38
26
51
53
60
74
57
42
62
52
58
65
59
77
59
54
30
47
64
32
60
63
45
79
76
53
70
72
53
50
67
33
63
80
42
52
63
60
71
70
71
58
51
51
40
45
67
56
62
49
43
64
72
55
60
71
59
54
47
61
51
59
65
73
56
60
51
63
34
45
56
60
74
81
74
52
68
56
32
47
59
44
56
31
66
60
40
51
80
63
49
61
34
49
72
80
59
73
59
48
51
48
47
57
56
41
73
64
67
41
50
79
78
55
66
58
51
48
57
61
50
20
47
54
51
73
64
73
48
62
30
62
66
48
63
50
73
65
56
10
49
55
53
0
56
55
47
71
61
53
80
57
56
38
54
50
61
47
50
63
71
67
58
52
58
39
67
71
68
69
61
53
63
43
51
50
42
51
45
38
67
56
51
50
49
39
64
48
77
33
29
11
61
58
52
60
55
59
66
30
68
74
66
66
50
49
64
48
59
31
44
52
50
70
29
45
49
30
45
72
31
52
52
74
72
52
63
38
52
70
77
37
49
27
59
65
83
63
50
42
44
25
43
57
44
45
74
50
68
61
65
62
57
35
74
46
56
75
84
75
34
66
60
41
52
59
67
78
67
63
74
66
70
42
50
61
47
62
51
71
76
68
72
48
35
40
72
77
70
61
34
39
60
54
52
44
31
60
41
62
63
53
46
55
42
40
42
48
69
67
75
65
61
49
65
69
50
56
50
45
31
48
47
49
43
79
48
44
38
41
35
31
75
49
52
49
39
71
34
49
48
76
66
55
45
55
48
48
48
57
59
20
40
46
58
31
51
63
71
46
32
41
62
68
61
44
8
54
37
39
63
67
52
48
28
31
46
56
51
51
70
60
59
44
22
1
18
66
59
57
46
76
76
58
31
43
48
41
77
59
62
62
